ID,Name,Sinhala Name,Author,Author Sinhala Name,Translator,Translator Sinhala Name,Language,Category,Tags
490,"Chali saha Aruma Puduma Viduru Sopanaya","Chali saha Aruma Puduma Viduru Sopanaya","Roald Dahl","රෝල්ඞ් ඩාල්","Upali Ubayasekara","උපාලි උපයසේකර","Sinhala","English Children's Stories",""
489,"Chali saha Aruma Puduma Chocolate factory","Chali saha Aruma Puduma Chocolate factory","Roald Dahl","රෝල්ඞ් ඩාල්","Upali Ubayasekara","උපාලි උපයසේකර","Sinhala","English Children's Stories",""
488,"Gawum Enda Denis","Gawum Enda Denis","Devid williams","ඩෙවිඩ් විලියම්ස්","Upali Ubayasekara","උපාලි උපයසේකර","Sinhala","English Children's Stories",""
487,"Hairankara achchi","Hairankara achchi","Devid williams","ඩෙවිඩ් විලියම්ස්","Kathyana Amarasinghe","කත්‍යානා අමරසිංහ","Sinhala","English Children's Stories",""
486,"Duvili Kella","Duvili Kella","Devid williams","ඩෙවිඩ් විලියම්ස්","Upali Ubayasekara","උපාලි උපයසේකර","Sinhala","English Children's Stories",""
485,"Rakusu Nenda","Rakusu Nenda","Devid williams","ඩෙවිඩ් විලියම්ස්","Kathyana Amarasinghe","කත්‍යානා අමරසිංහ","Sinhala","English Children's Stories",""
484,"Dath Rassi","Dath Rassi","Devid williams","ඩෙවිඩ් විලියම්ස්","Arjuna Jayakody","අර්ජුන ජයකොඩි","Sinhala","English Children's Stories",""
483,"Duganda Mama","Duganda Mama","Devid williams","ඩෙවිඩ් විලියම්ස්","Kathyana Amarasinghe","කත්‍යානා අමරසිංහ","Sinhala","English Children's Stories",""
482,"Mandy","Mandy","Jacqueline wilson","ජැකලින් විල්සන්","Manel Jayanthi Gunasekara","මානෙල් ජයන්ති ගුණසේකර","Sinhala","English Children's Stories",""
481,"Metilda","Metilda","Roald Dahl","රෝල්ඞ් ඩාල්","Upali Ubayasekara","උපාලි උපයසේකර","Sinhala","English Children's Stories",""
480,"Jimi saha Pollyana","Jimi saha Pollyana","Eleanor H Porter","එලිනෝර් එච් පෝටර්","Kathyana Amarasinghe","කත්‍යානා අමරසිංහ","Sinhala","English Children's Stories",""
479,"Sathuta Bedana Pollyana","Sathuta Bedana Pollyana","Eleanor H Porter","එලිනෝර් එච් පෝටර්","Kathyana Amarasinghe","කත්‍යානා අමරසිංහ","Sinhala","English Children's Stories",""
478,"Pollyana","Pollyana","Eleanor H Porter","එලිනෝර් එච් පෝටර්","Kathyana Amarasinghe","කත්‍යානා අමරසිංහ","Sinhala","English Children's Stories",""
477,"Rooth","Rooth","Alice B. Emerson","ඇලිස් බී. එමර්සන්","Sudath Rohan","සුදත් රෝහණ","Sinhala","English Children's Stories",""
476,"Karadarakara Ramona","Karadarakara Ramona","Beverly Cleary","බෙවර්ලි ක්ලියරි","Ganga Niroshini Suduwelikanda","ගංගා නිරෝෂිණී සුදුවැලිකන්ද","Sinhala","English Children's Stories",""
475,"Beeas and Ramona","Beeas and Ramona","Beverly Cleary","බෙවර්ලි ක්ලියරි","Ganga Niroshini Suduwelikanda","ගංගා නිරෝෂිණී සුදුවැලිකන්ද","Sinhala","English Children's Stories",""
474,"Kandumudune Sonduru Niwasa","Kandumudune Sonduru Niwasa","Roger Lea Macbride","රොජර් ලී මැක්බ්‍රයිඩ්","Chithra Amarasekara","චිත්‍රා අමරසේකර","Sinhala","English Children's Stories",""
473,"Asswanu Samaye Purahada","Asswanu Samaye Purahada","Roger Lea Macbride","රොජර් ලී මැක්බ්‍රයිඩ්","Chithra Amarasekara","චිත්‍රා අමරසේකර","Sinhala","English Children's Stories",""
472,"Appal Suwanda Musuwu Gowi Bima","Appal Suwanda Musuwu Gowi Bima","Roger Lea Macbride","රොජර් ලී මැක්බ්‍රයිඩ්","Chithra Amarasekara","චිත්‍රා අමරසේකර","Sinhala","English Children's Stories",""
471,"Palamu Siwwasara","Palamu Siwwasara","Laura Ingalls Wilder","ලෝරා ඉන්ගල්ස් වයිල්ඩර්","Ganga Niroshini Suduwelikanda","ගංගා නිරෝෂිණී සුදුවැලිකන්ද","Sinhala","English Children's Stories",""
470,"Me Mihirethi Sonduru Samaya","Me Mihirethi Sonduru Samaya","Laura Ingalls Wilder","ලෝරා ඉන්ගල්ස් වයිල්ඩර්","Ganga Niroshini Suduwelikanda","ගංගා නිරෝෂිණී සුදුවැලිකන්ද","Sinhala","English Children's Stories",""
469,"Thenithalawe Pihiti Kuda nagaraya","Thenithalawe Pihiti Kuda nagaraya","Laura Ingalls Wilder","ලෝරා ඉන්ගල්ස් වයිල්ඩර්","Ganga Niroshini Suduwelikanda","ගංගා නිරෝෂිණී සුදුවැලිකන්ද","Sinhala","English Children's Stories",""
468,"Sithalen Seethawunu Seethasamaya","Sithalen Seethawunu Seethasamaya","Laura Ingalls Wilder","ලෝරා ඉන්ගල්ස් වයිල්ඩර්","Ganga Niroshini Suduwelikanda","ගංගා නිරෝෂිණී සුදුවැලිකන්ද","Sinhala","English Children's Stories",""
467,"Ridi Wilthera","Ridi Wilthera","Laura Ingalls Wilder","ලෝරා ඉන්ගල්ස් වයිල්ඩර්","Ganga Niroshini Suduwelikanda","ගංගා නිරෝෂිණී සුදුවැලිකන්ද","Sinhala","English Children's Stories",""
466,"Midi oya Asabada","Midi oya Asabada","Laura Ingalls Wilder","ලෝරා ඉන්ගල්ස් වයිල්ඩර්","Ganga Niroshini Suduwelikanda","ගංගා නිරෝෂිණී සුදුවැලිකන්ද","Sinhala","English Children's Stories",""
465,"Thenitalawe Pihiti Kuda Niwasa","Thenitalawe Pihiti Kuda Niwasa","Laura Ingalls Wilder","ලෝරා ඉන්ගල්ස් වයිල්ඩර්","Ganga Niroshini Suduwelikanda","ගංගා නිරෝෂිණී සුදුවැලිකන්ද","Sinhala","English Children's Stories",""
464,"Wana aranaka kuda niwasa","Wana aranaka kuda niwasa","Laura Ingalls Wilder","ලෝරා ඉන්ගල්ස් වයිල්ඩර්","Ganga Niroshini Suduwelikanda","ගංගා නිරෝෂිණී සුදුවැලිකන්ද","Sinhala","English Children's Stories",""
463,"Honda Dangamalla","Honda Dangamalla","Enid Blyton","ඊනිඞ් බ්ලයිටන්","Ganga Niroshini Suduwelikanda","ගංගා නිරෝෂිණී සුදුවැලිකන්ද","Sinhala","English Children's Stories",""
462,"Dangamallage Danga Weda","Dangamallage Danga Weda","Enid Blyton","ඊනිඞ් බ්ලයිටන්","Ganga Niroshini Suduwelikanda","ගංගා නිරෝෂිණී සුදුවැලිකන්ද","Sinhala","English Children's Stories",""
461,"Danga Malla saha Amuthu Iskolaya","Danga Malla saha Amuthu Iskolaya","Enid Blyton","ඊනිඞ් බ්ලයිටන්","Ganga Niroshini Suduwelikanda","ගංගා නිරෝෂිණී සුදුවැලිකන්ද","Sinhala","English Children's Stories",""
460,"Pipige Daksina Sagara Charikawa","Pipige Daksina Sagara Charikawa","Astrid Lindgren","ඇස්ට්‍රිඩ් ලින්ඩ්ග්‍රන්","Sarath Kellapatha","සරත් කැල්ලපත","Sinhala","English Children's Stories",""
459,"Pipi new Nagi","Pipi new Nagi","Astrid Lindgren","ඇස්ට්‍රිඩ් ලින්ඩ්ග්‍රන්","Sarath Kellapatha","සරත් කැල්ලපත","Sinhala","English Children's Stories",""
458,"Digamesdanalage Pipi","Digamesdanalage Pipi","Astrid Lindgren","ඇස්ට්‍රිඩ් ලින්ඩ්ග්‍රන්","Sarath Kellapatha","සරත් කැල්ලපත","Sinhala","English Children's Stories",""
457,"Sengawunu Umagaka Bihisunu Wickramaya","Sengawunu Umagaka Bihisunu Wickramaya","","","Ariyananda Dombagahawatta","ආරියනන්ද දොඹගහවත්ත","Sinhala","English Children's Stories",""
456,"Lama Kollaya","Lama Kollaya","R.L. Stevenson","ආර්.එල්. ස්ටීවන්සන්","Padmasena Pathirage","පද්මසේන පතිරගේ","Sinhala","English Children's Stories",""
455,"Thomas kemp ge Awatharaya","Thomas kemp ge Awatharaya","Penylope Lively","පෙනිලෝප් සජීවී","Chithra.I.Perera","චිත්‍රා අයි. පෙරේරා","Sinhala","English Children's Stories",""
454,"Inka Nidanaya","Inka Nidanaya","Capton W.E. Jhons","කැප්ටන් ඩබ්ලිව්.ඊ. ජෝන්ස්","P.B.Senanayaka","පී.බී. සේනානායක","Sinhala","English Children's Stories",""
453,"Coral Doopatha","Coral Doopatha","R.M.Ballantyne","ආර්.එම්. බැලන්ටයින්","Eddiy Fernando","එඩී ප්‍රනාන්දු","Sinhala","English Children's Stories",""
452,"Punchi Amatharaya","Punchi Amatharaya","Dick King smith","ඩික් කිං ස්මිත්","Chithra.I.Perera","චිත්‍රා අයි. පෙරේරා","Sinhala","English Children's Stories",""
451,"Melori Towers Balika Viduhala","Melori Towers Balika Viduhala","Enid Blyton","ඊනිඞ් බ්ලයිටන්","Chandra Anagirathna","චන්ද්‍ර අනගිරත්න","Sinhala","English Children's Stories",""
450,"Govigedara Niwaduwak","Govigedara Niwaduwak","Enid Blyton","ඊනිඞ් බ්ලයිටන්","Sudath Rohan","සුදත් රෝහණ","Sinhala","English Children's Stories",""
449,"Apuru Iskole Hima Midena kale","Apuru Iskole Hima Midena kale","Enid Blyton","ඊනිඞ් බ්ලයිටන්","Sudath Rohan","සුදත් රෝහණ","Sinhala","English Children's Stories",""
448,"Apuru Iskole Rathri Sawariya","Apuru Iskole Rathri Sawariya","Enid Blyton","ඊනිඞ් බ්ලයිටන්","Sudath Rohan","සුදත් රෝහණ","Sinhala","English Children's Stories",""
447,"Apuru Iskole Apuru Mithuriya","Apuru Iskole Apuru Mithuriya","Enid Blyton","ඊනිඞ් බ්ලයිටන්","Sudath Rohan","සුදත් රෝහණ","Sinhala","English Children's Stories",""
446,"Apuru Iskole Apuru Sadaya","Apuru Iskole Apuru Sadaya","Enid Blyton","ඊනිඞ් බ්ලයිටන්","Sudath Rohan","සුදත් රෝහණ","Sinhala","English Children's Stories",""
445,"Apuru Iskole Deweni waraya","Apuru Iskole Deweni waraya","Enid Blyton","ඊනිඞ් බ්ලයිටන්","Sudath Rohan","සුදත් රෝහණ","Sinhala","English Children's Stories",""
444,"Apuru Iskole Bihisunu Reyak","Apuru Iskole Bihisunu Reyak","Enid Blyton","ඊනිඞ් බ්ලයිටන්","Sudath Rohan","සුදත් රෝහණ","Sinhala","English Children's Stories",""
443,"Apuru Iskole Gimhana Kale","Apuru Iskole Gimhana Kale","Enid Blyton","ඊනිඞ් බ්ලයිටන්","Sudath Rohan","සුදත් රෝහණ","Sinhala","English Children's Stories",""
442,"Apuru Iskole Soyuriyange Apuru Rahas","Apuru Iskole Soyuriyange Apuru Rahas","Enid Blyton","ඊනිඞ් බ්ලයිටන්","Sudath Rohan","සුදත් රෝහණ","Sinhala","English Children's Stories",""
441,"Apuru Iskole Apuru Soyuriyo","Apuru Iskole Apuru Soyuriyo","Enid Blyton","ඊනිඞ් බ්ලයිටන්","Sudath Rohan","සුදත් රෝහණ","Sinhala","English Children's Stories",""
440,"Apuru Iskole Apuru Dawas","Apuru Iskole Apuru Dawas","Enid Blyton","ඊනිඞ් බ්ලයිටන්","Sudath Rohan","සුදත් රෝහණ","Sinhala","English Children's Stories",""
439,"Samahara Kamatahan","Samahara Kamatahan","Lakshantha Athukorala","ලක්ෂාන්ත අතුකෝරාල","","","Sinhala","Poetry",""
438,"Ithiru una Pitu Kihipayak","Ithiru una Pitu Kihipayak","Niroshan Wijesinghe","නිරෝෂන් විජේසිංහ","","","Sinhala","Poetry",""
437,"Sandagira Pamula","Sandagira Pamula","Rantha sri Wijesinghe","රන්ත ශ්‍රී විජේසිංහ","","","Sinhala","Poetry",""
436,"Yannm Chandare","Yannm Chandare","Pemrani Keerthi","පෙම්රානි කීර්ති","","","Sinhala","Poetry",""
435,"Rahiyane Raya Geuni","Rahiyane Raya Geuni","Priyalal Koggalage","ප්‍රියලාල් කොග්ගලගේ","","","Sinhala","Poetry",""
434,"Apa dedena Meda Maha Muhuda","Apa dedena Meda Maha Muhuda","Isuru Chamara","ඉසුරු චාමර","","","Sinhala","Poetry",""
433,"Kolombo Yugaye Kaviyo","Kolombo Yugaye Kaviyo","Jayasena Huruluwewa","ජයසේන හුරුළුවැව","","","Sinhala","Poetry",""
432,"Wiramayakata Pasuwa Hamuwemu","Wiramayakata Pasuwa Hamuwemu","Gayan Idula Kodithuwakku","ගයාන් ඉදුල කොඩිතුවක්කු","","","Sinhala","Poetry",""
431,"Ae","Ae","H.M. Kudaligama","එච්.එම්. කුඩලිගම","","","Sinhala","Poetry",""
430,"Ehala Amathumakata Aharemi","Ehala Amathumakata Aharemi","Manjula Wediwardhane","මංජුල වෙඩිවර්ධන","","","Sinhala","Poetry",""
429,"Thetha Sulan Ahurak","Thetha Sulan Ahurak","Thanuja Lumbini","තනුජා ලුම්බිණිය","","","Sinhala","Poetry",""
428,"Handagiriya","Handagiriya","Ruwan Weerathunga","රුවන් වීරතුංග","","","Sinhala","Poetry",""
427,"Premayak Oba Vithara","Premayak Oba Vithara","Hashan Abegunarathne","හෂාන් අබේගුණරත්න","","","Sinhala","Poetry",""
426,"Shantha Bastian Vidiya","Shantha Bastian Vidiya","Amarasiri Hettige","අමරසිරි හෙට්ටිගේ","","","Sinhala","Poetry",""
425,"Oba Gamburu Nindaka","Oba Gamburu Nindaka","Malathi Kalpana","මාලතී කල්පනා","","","Sinhala","Poetry",""
424,"Nihandawama Galana Ganga","Nihandawama Galana Ganga","Wasantha Priyankara","වසන්ත ප්‍රියංකර","","","Sinhala","Poetry",""
423,"Aluthma Sihinaya","Aluthma Sihinaya","Monika Ruwanpathirana","මොනිකා රුවන්පතිරණ","","","Sinhala","Poetry",""
422,"Itha Keti Kalabala Sihina","Itha Keti Kalabala Sihina","Yashoda Sammani","යශෝධා සම්මානි","","","Sinhala","Poetry",""
421,"Drohin Ona kara Thibe","Drohin Ona kara Thibe","Ashan Weerasinghe","අශාන් වීරසිංහ","","","Sinhala","Poetry",""
420,"Sanda Maranthikai","Sanda Maranthikai","Shyama Devika","ශ්‍යාමා දේවිකා","","","Sinhala","Poetry",""
419,"Galu Para diga Haluna","Galu Para diga Haluna","Dominic ChandraSAli","ඩොමිනික් චන්ද්‍රසාලි","","","Sinhala","Poetry",""
418,"Ahi Pihan Aharila","Ahi Pihan Aharila","Mahinda Prasad Masimbula","මහින්ද ප්‍රසාද මසිඹුල","","","Sinhala","Poetry",""
417,"Ehetath Wahinawa Athi","Ehetath Wahinawa Athi","Sandun Priyankara Vithanage","සඳුන් ප්‍රියංකර විතානගේ","","","Sinhala","Poetry",""
416,"Akurak Hoyami","Akurak Hoyami","Nayanaseka Wanninayake","නයනසේක වන්නිනායක","","","Sinhala","Poetry",""
415,"Maye Amme Yamu Yanta","Maye Amme Yamu Yanta","Darmasiri Benadic","දර්මසිරි බෙනඩික්","","","Sinhala","Poetry",""
414,"Sudo Sudu","Sudo Sudu","K.A.S","කේ.ඒ.එස්","","","Sinhala","Poetry",""
413,"Wadiyenma Waradune Kaviyanta","Wadiyenma Waradune Kaviyanta","Lakshan Maduranga","ලක්ෂාන් මධුරංග","","","Sinhala","Poetry",""
412,"Tharu As Rahas","Tharu As Rahas","Tharangani Rasika Fernando","තරංගනී රසිකා ප්‍රනාන්දු","","","Sinhala","Poetry",""
